ID,Label
22147,0.6642156862745098
89698,0.0
92849,0.9387755102040817
4855,1.0
12988,0.6634615384615384
75952,0.0
92039,0.0
36456,0.898635477582846
98659,0.4910913140311804
108163,0.5465116279069767
56935,0.8200455580865603
60366,0.16666666666666666
33317,0.5932203389830508
63699,0.9454545454545454
92138,0.39473684210526316
58368,0.8200455580865603
52166,0.5637065637065637
61821,0.72
54413,1.0
107351,0.75
109938,0.0
62470,1.0
24453,0.6642156862745098
116107,0.8636363636363636
27751,0.31666666666666665
53375,0.8636363636363636
57102,0.8200455580865603
44187,0.8411458333333334
54241,0.0
51642,0.5637065637065637
70917,0.5282485875706214
84722,0.0
25283,0.6642156862745098
89106,0.0
116544,0.5807228915662651
64814,0.7322834645669292
70345,0.5282485875706214
65943,0.7322834645669292
88437,0.0
34393,0.5384615384615384
71405,0.5282485875706214
22288,0.6642156862745098
71863,0.5282485875706214
102765,0.4910913140311804
45463,0.8411458333333334
28616,0.47058823529411764
16888,0.546112115732369
3345,0.3
10439,0.21686746987951808
7506,0.44072948328267475
117131,0.5807228915662651
50448,0.5637065637065637
47119,0.8411458333333334
40832,1.0
58634,0.8200455580865603
4825,1.0
107712,0.5465116279069767
106090,0.9111111111111111
95974,0.4910913140311804
18969,0.546112115732369
24427,0.6642156862745098
83219,0.0
31307,0.0
27371,0.8
20212,0.546112115732369
22287,0.6642156862745098
55792,0.8200455580865603
124159,0.8333333333333334
49055,1.0
34595,0.898635477582846
38653,0.898635477582846
11365,0.5454545454545454
62740,0.7209302325581395
51615,0.5637065637065637
96456,0.4910913140311804
17369,0.546112115732369
28545,0.31666666666666665
123930,1.0
12249,0.6634615384615384
46122,0.8411458333333334
82569,0.0
25517,0.6642156862745098
49118,1.0
12387,0.6634615384615384
1451,0.5636363636363636
46907,0.8411458333333334
62122,1.0
62793,0.7209302325581395
80038,0.0
112769,0.6041666666666666
13833,0.6634615384615384
117387,0.5807228915662651
98295,0.4910913140311804
117040,0.5807228915662651
69156,0.5282485875706214
108383,0.5465116279069767
80162,0.0
90487,0.0
57007,0.8200455580865603
122164,0.6951219512195121
98934,0.4910913140311804
22013,0.6642156862745098
121276,0.5807228915662651
121619,0.6951219512195121
66475,1.0
7160,0.44072948328267475
101439,0.4910913140311804
114406,1.0
25628,0.6642156862745098
81898,0.0
93667,0.6385542168674698
87454,0.0
85894,0.0
35880,0.898635477582846
33368,0.5932203389830508
56837,0.8200455580865603
9759,0.44072948328267475
8980,0.44072948328267475
86473,0.0
118492,0.5807228915662651
29785,0.3953488372093023
4954,1.0
94226,0.6385542168674698
25787,0.6642156862745098
100373,0.4910913140311804
116172,1.0
89868,0.0
89622,0.0
91351,0.0
77755,0.0
46760,0.8411458333333334
7767,0.44072948328267475
120572,0.5807228915662651
29163,0.8076923076923077
62600,0.7209302325581395
93316,0.6385542168674698
121961,0.6951219512195121
96668,0.4910913140311804
81910,0.0
68634,0.5282485875706214
31080,0.7380952380952381
109041,0.0
99814,0.4910913140311804
112044,0.6041666666666666
81866,0.0
55253,0.8200455580865603
5213,1.0
95650,0.4910913140311804
3744,0.2692307692307692
19020,0.546112115732369
64387,0.96875
3803,0.2692307692307692
72598,0.6865671641791045
106969,0.9245283018867925
7535,0.44072948328267475
59700,0.8200455580865603
9414,0.44072948328267475
107049,0.9245283018867925
117550,0.5807228915662651
30168,0.09090909090909091
119586,0.5807228915662651
87756,0.0
99601,0.4910913140311804
86645,0.0
115488,0.0
101469,0.4910913140311804
361,0.42857142857142855
49542,0.5637065637065637
79688,0.0
95116,0.4910913140311804
86092,0.0
70365,0.5282485875706214
85203,0.0
27182,0.26666666666666666
52390,0.5637065637065637
40108,0.7727272727272727
78524,0.0
101801,0.4910913140311804
120810,0.5807228915662651
29048,0.8076923076923077
107985,0.5465116279069767
18056,0.546112115732369
6486,0.44072948328267475
92567,0.39473684210526316
71959,0.5282485875706214
56836,0.8200455580865603
115995,0.8636363636363636
27472,0.041666666666666664
97544,0.4910913140311804
63071,0.7209302325581395
118130,0.5807228915662651
28409,0.31666666666666665
100355,0.4910913140311804
23544,0.6642156862745098
41256,1.0
119245,0.5807228915662651
5537,0.8666666666666667
73118,0.6865671641791045
56043,0.8200455580865603
118876,0.5807228915662651
87033,0.0
8049,0.44072948328267475
100268,0.4910913140311804
110317,0.0
109547,0.0
14730,0.6634615384615384
94952,0.4910913140311804
107556,0.5465116279069767
40891,1.0
112923,0.6041666666666666
68243,0.5282485875706214
64292,0.96875
90716,0.0
55756,0.8200455580865603
69880,0.5282485875706214
122207,0.6951219512195121
13677,0.6634615384615384
11216,1.0
125008,0.7567567567567568
46094,0.8411458333333334
82982,0.0
96309,0.4910913140311804
50725,0.5637065637065637
70310,0.5282485875706214
111706,0.37777777777777777
50762,0.5637065637065637
45479,0.8411458333333334
41741,0.7164179104477612
112337,0.6041666666666666
51054,0.5637065637065637
54007,0.11764705882352941
53753,0.3181818181818182
35644,0.898635477582846
21693,0.9259259259259259
1142,1.0
53739,0.3181818181818182
61790,0.72
121504,1.0
53204,1.0
79840,0.0
60801,0.72
56861,0.8200455580865603
35442,0.898635477582846
36072,0.898635477582846
103482,0.4910913140311804
7974,0.44072948328267475
53790,0.3181818181818182
77715,0.0
115484,0.0
17041,0.546112115732369
63378,0.9454545454545454
97278,0.4910913140311804
28267,0.31666666666666665
40230,0.7727272727272727
109173,0.0
30535,1.0
20064,0.546112115732369
60385,0.72
62868,0.7209302325581395
90501,0.0
5504,0.8666666666666667
112133,0.6041666666666666
29687,0.3953488372093023
42269,0.7164179104477612
29780,0.3953488372093023
43616,0.8411458333333334
124180,0.8333333333333334
120552,0.5807228915662651
70654,0.5282485875706214
49378,0.5637065637065637
120663,0.5807228915662651
58320,0.8200455580865603
48923,1.0
50730,0.5637065637065637
20011,0.546112115732369
103250,0.4910913140311804
106599,0.4166666666666667
85603,0.0
13879,0.6634615384615384
49518,0.5637065637065637
89656,0.0
83574,0.0
105497,0.4910913140311804
6987,0.44072948328267475
84233,0.0
37940,0.898635477582846
116121,0.0
17611,0.546112115732369
63593,0.9454545454545454
89672,0.0
52326,0.5637065637065637
65186,0.7322834645669292
33111,0.5932203389830508
98338,0.4910913140311804
55349,0.8200455580865603
35493,0.898635477582846
19361,0.546112115732369
47730,0.8411458333333334
68589,0.5282485875706214
46582,0.8411458333333334
14105,0.6634615384615384
2674,0.2962962962962963
25523,0.6642156862745098
69380,0.5282485875706214
73812,0.5454545454545454
1257,1.0
94076,0.6385542168674698
111332,0.37777777777777777
33737,0.5932203389830508
69521,0.5282485875706214
18350,0.546112115732369
90474,0.0
75125,0.0
90553,0.0
69738,0.5282485875706214
78157,0.0
87841,0.0
84421,0.0
118956,0.5807228915662651
66108,0.7322834645669292
119135,0.5807228915662651
123338,0.6666666666666666
23169,0.6642156862745098
62890,0.7209302325581395
106330,0.9111111111111111
79920,0.0
48441,1.0
118596,0.5807228915662651
47171,0.8411458333333334
30142,0.09090909090909091
108793,0.0
29796,0.3953488372093023
56601,0.8200455580865603
37741,0.898635477582846
28003,0.31666666666666665
30370,1.0
75940,0.0
38785,0.898635477582846
39206,0.898635477582846
62448,1.0
55860,0.8200455580865603
17220,0.546112115732369
86088,0.0
17776,0.546112115732369
95778,0.4910913140311804
89588,0.0
91781,0.0
17760,0.546112115732369
17920,0.546112115732369
67039,0.2
121532,1.0
84684,0.0
21718,0.9259259259259259
41684,0.7164179104477612
12458,0.6634615384615384
99714,0.4910913140311804
80551,0.0
118910,0.5807228915662651
115054,0.6835443037974683
90147,0.0
102832,0.4910913140311804
49861,0.5637065637065637
43627,0.8411458333333334
113624,0.3684210526315789
6118,0.44072948328267475
61625,0.72
121100,0.5807228915662651
66348,0.7322834645669292
83750,0.0
30688,1.0
99555,0.4910913140311804
8992,0.44072948328267475
70278,0.5282485875706214
20202,0.546112115732369
57207,0.8200455580865603
99445,0.4910913140311804
48072,0.8411458333333334
99147,0.4910913140311804
48526,1.0
80771,0.0
39126,0.898635477582846
103101,0.4910913140311804
64584,0.7322834645669292
71277,0.5282485875706214
116747,0.5807228915662651
117253,0.5807228915662651
67175,1.0
125077,0.7567567567567568
108462,0.5465116279069767
63786,0.0
19351,0.546112115732369
51654,0.5637065637065637
13345,0.6634615384615384
75155,0.0
81559,0.0
24801,0.6642156862745098
40662,1.0
121463,1.0
119125,0.5807228915662651
67044,0.2
45915,0.8411458333333334
57103,0.8200455580865603
122494,0.6951219512195121
73528,0.16666666666666666
29546,0.3953488372093023
7158,0.44072948328267475
23549,0.6642156862745098
57075,0.8200455580865603
110550,0.0
14148,0.6634615384615384
17092,0.546112115732369
53106,1.0
58354,0.8200455580865603
83571,0.0
51975,0.5637065637065637
94593,0.3611111111111111
85879,0.0
103485,0.4910913140311804
108903,0.0
94779,0.0625
98859,0.4910913140311804
119143,0.5807228915662651
68547,0.5282485875706214
112899,0.6041666666666666
113971,0.3684210526315789
13130,0.6634615384615384
101883,0.4910913140311804
21136,0.546112115732369
49106,1.0
93419,0.6385542168674698
5714,0.0
94810,0.4910913140311804
124653,1.0
117031,0.5807228915662651
14996,0.546112115732369
86877,0.0
60824,0.72
101195,0.4910913140311804
84374,0.0
114510,0.6835443037974683
6711,0.44072948328267475
53930,0.11764705882352941
22124,0.6642156862745098
123509,0.9354838709677419
98259,0.4910913140311804
19570,0.546112115732369
121090,0.5807228915662651
99486,0.4910913140311804
59319,0.8200455580865603
71306,0.5282485875706214
81240,0.0
51787,0.5637065637065637
65834,0.7322834645669292
93986,0.6385542168674698
82169,0.0
60575,0.72
86347,0.0
68719,0.5282485875706214
26267,0.6642156862745098
90004,0.0
4080,1.0
13606,0.6634615384615384
84653,0.0
32832,0.8
39723,0.898635477582846
14591,0.6634615384615384
67656,0.39622641509433965
70134,0.5282485875706214
48068,0.8411458333333334
35474,0.898635477582846
21292,0.0
12825,0.6634615384615384
28645,0.47058823529411764
24485,0.6642156862745098
110810,0.0
12364,0.6634615384615384
91271,0.0
67338,0.39622641509433965
92167,0.39473684210526316
99563,0.4910913140311804
39023,0.898635477582846
48901,1.0
72970,0.6865671641791045
101352,0.4910913140311804
4644,0.9642857142857143
66872,0.2
33268,0.5932203389830508
52733,0.5637065637065637
51720,0.5637065637065637
87972,0.0
81181,0.0
37712,0.898635477582846
29181,0.8076923076923077
45861,0.8411458333333334
20002,0.546112115732369
39060,0.898635477582846
59055,0.8200455580865603
177,1.0
46584,0.8411458333333334
104156,0.4910913140311804
22539,0.6642156862745098
22687,0.6642156862745098
8126,0.44072948328267475
38153,0.898635477582846
65721,0.7322834645669292
121815,0.6951219512195121
79315,0.0
109390,0.0
88471,0.0
18722,0.546112115732369
35229,0.898635477582846
12202,0.6634615384615384
12587,0.6634615384615384
8440,0.44072948328267475
84249,0.0
18127,0.546112115732369
82809,0.0
88603,0.0
80781,0.0
107589,0.5465116279069767
26223,0.6642156862745098
51885,0.5637065637065637
2637,0.2962962962962963
121546,1.0
122798,0.4166666666666667
110865,0.0
88722,0.0
25620,0.6642156862745098
57295,0.8200455580865603
86591,0.0
3036,1.0
84328,0.0
116020,0.8636363636363636
63628,0.9454545454545454
4532,0.9642857142857143
115456,0.0
42405,0.7164179104477612
81165,0.0
111767,0.37777777777777777
13838,0.6634615384615384
50232,0.5637065637065637
13987,0.6634615384615384
40085,0.7727272727272727
49290,0.5637065637065637
14209,0.6634615384615384
27900,0.31666666666666665
12134,0.6634615384615384
124788,0.7567567567567568
102547,0.4910913140311804
59420,0.8200455580865603
2394,0.2962962962962963
117203,0.5807228915662651
46086,0.8411458333333334
96986,0.4910913140311804
104254,0.4910913140311804
34989,0.898635477582846
35956,0.898635477582846
90615,0.0
72038,0.5282485875706214
32481,0.9405940594059405
98428,0.4910913140311804
30325,1.0
39585,0.898635477582846
17495,0.546112115732369
94574,0.3611111111111111
101756,0.4910913140311804
115162,0.6835443037974683
53985,0.11764705882352941
76336,0.0
31204,0.7380952380952381
55914,0.8200455580865603
52903,0.09090909090909091
96674,0.4910913140311804
112289,0.6041666666666666
74018,0.3090909090909091
59607,0.8200455580865603
41344,1.0
71599,0.5282485875706214
101668,0.4910913140311804
9558,0.44072948328267475
79623,0.0
36045,0.898635477582846
98802,0.4910913140311804
49827,0.5637065637065637
104537,0.4910913140311804
55036,0.8200455580865603
115232,0.6835443037974683
70369,0.5282485875706214
54527,0.8200455580865603
14004,0.6634615384615384
24677,0.6642156862745098
82793,0.0
79107,0.0
88565,0.0
76189,0.0
101501,0.4910913140311804
60039,0.8200455580865603
52913,0.09090909090909091
63202,0.9454545454545454
25490,0.6642156862745098
87408,0.0
67711,0.39622641509433965
80974,0.0
119056,0.5807228915662651
67444,0.39622641509433965
38846,0.898635477582846
3629,0.11764705882352941
117302,0.5807228915662651
104691,0.4910913140311804
81048,0.0
111854,0.0
7460,0.44072948328267475
116026,0.8636363636363636
101819,0.4910913140311804
8133,0.44072948328267475
9767,0.44072948328267475
33845,0.5932203389830508
45956,0.8411458333333334
34594,0.898635477582846
106212,0.9111111111111111
21796,0.9259259259259259
14788,0.6634615384615384
79157,0.0
117092,0.5807228915662651
44108,0.8411458333333334
91317,0.0
77674,0.0
104568,0.4910913140311804
21313,0.0
19713,0.546112115732369
105226,0.4910913140311804
53005,1.0
78294,0.0
106894,0.9245283018867925
41324,1.0
40761,1.0
121332,0.5807228915662651
50098,0.5637065637065637
116619,0.5807228915662651
112927,0.6041666666666666
62843,0.7209302325581395
54799,0.8200455580865603
114413,1.0
35200,0.898635477582846
82709,0.0
96027,0.4910913140311804
117811,0.5807228915662651
69424,0.5282485875706214
59214,0.8200455580865603
92887,0.9387755102040817
16641,0.546112115732369
87929,0.0
50977,0.5637065637065637
102296,0.4910913140311804
2050,0.5636363636363636
124551,1.0
59301,0.8200455580865603
121585,1.0
36990,0.898635477582846
13703,0.6634615384615384
11090,0.21686746987951808
50545,0.5637065637065637
105281,0.4910913140311804
83120,0.0
102282,0.4910913140311804
76762,0.0
118477,0.5807228915662651
83000,0.0
72656,0.6865671641791045
68436,0.5282485875706214
71208,0.5282485875706214
48758,1.0
99542,0.4910913140311804
55031,0.8200455580865603
5901,0.0
67276,0.39622641509433965
49673,0.5637065637065637
116866,0.5807228915662651
45997,0.8411458333333334
112998,0.6041666666666666
28244,0.31666666666666665
85893,0.0
93027,0.9387755102040817
103109,0.4910913140311804
532,0.85
26788,0.6642156862745098
114342,0.3684210526315789
114322,0.3684210526315789
12763,0.6634615384615384
73177,0.6865671641791045
31869,0.9405940594059405
42666,0.7164179104477612
105358,0.4910913140311804
109623,0.0
46498,0.8411458333333334
101165,0.4910913140311804
13656,0.6634615384615384
8955,0.44072948328267475
124072,0.4
19490,0.546112115732369
123258,1.0
69099,0.5282485875706214
64594,0.7322834645669292
122459,0.6951219512195121
13469,0.6634615384615384
24132,0.6642156862745098
93293,0.6385542168674698
58122,0.8200455580865603
24444,0.6642156862745098
81916,0.0
105241,0.4910913140311804
60431,0.72
247,0.18181818181818182
92184,0.39473684210526316
9958,0.44072948328267475
77618,0.0
54361,1.0
98299,0.4910913140311804
7190,0.44072948328267475
5052,1.0
67495,0.39622641509433965
10741,0.21686746987951808
27965,0.31666666666666665
106444,0.4166666666666667
94641,0.0625
52759,0.5637065637065637
67035,0.2
42885,0.7164179104477612
80693,0.0
93718,0.6385542168674698
88791,0.0
475,0.42857142857142855
43664,0.8411458333333334
26496,0.6642156862745098
118765,0.5807228915662651
86573,0.0
91235,0.0
31862,0.9405940594059405
106251,0.9111111111111111
101449,0.4910913140311804
116854,0.5807228915662651
81355,0.0
27281,0.26666666666666666
123344,0.6666666666666666
82335,0.0
2105,0.5636363636363636
26887,0.6642156862745098
59904,0.8200455580865603
110609,0.0
64041,0.23076923076923078
100968,0.4910913140311804
20972,0.546112115732369
29952,0.09090909090909091
28285,0.31666666666666665
16599,0.546112115732369
25460,0.6642156862745098
65189,0.7322834645669292
71927,0.5282485875706214
49839,0.5637065637065637
24701,0.6642156862745098
48829,1.0
105214,0.4910913140311804
105820,0.21428571428571427
68285,0.5282485875706214
98190,0.4910913140311804
71225,0.5282485875706214
122674,0.6951219512195121
51483,0.5637065637065637
109979,0.0
46791,0.8411458333333334
38973,0.898635477582846
120089,0.5807228915662651
75454,0.0
42516,0.7164179104477612
110803,0.0
111495,0.37777777777777777
102537,0.4910913140311804
45514,0.8411458333333334
87311,0.0
25438,0.6642156862745098
5950,0.0
77385,0.0
92518,0.39473684210526316
38399,0.898635477582846
115009,0.6835443037974683
85021,0.0
24196,0.6642156862745098
59318,0.8200455580865603
121410,1.0
46307,0.8411458333333334
103174,0.4910913140311804
59406,0.8200455580865603
55666,0.8200455580865603
111847,0.0
59738,0.8200455580865603
29882,0.09090909090909091
75032,0.0
66437,0.0
118024,0.5807228915662651
106742,0.9245283018867925
5198,1.0
20091,0.546112115732369
36893,0.898635477582846
85647,0.0
51442,0.5637065637065637
111343,0.37777777777777777
52225,0.5637065637065637
114283,0.3684210526315789
30338,1.0
33181,0.5932203389830508
117427,0.5807228915662651
47325,0.8411458333333334
109514,0.0
107855,0.5465116279069767
45687,0.8411458333333334
69272,0.5282485875706214
84657,0.0
27345,0.26666666666666666
115417,0.6835443037974683
89251,0.0
91137,0.0
27641,0.041666666666666664
79533,0.0
51385,0.5637065637065637
123054,1.0
50797,0.5637065637065637
64563,0.0
51216,0.5637065637065637
124175,0.8333333333333334
23573,0.6642156862745098
79092,0.0
92054,0.0
77453,0.0
85259,0.0
1214,1.0
69223,0.5282485875706214
50835,0.5637065637065637
56492,0.8200455580865603
51344,0.5637065637065637
84408,0.0
99683,0.4910913140311804
25501,0.6642156862745098
14200,0.6634615384615384
93315,0.6385542168674698
71687,0.5282485875706214
53351,0.8636363636363636
61346,0.72
122027,0.6951219512195121
17185,0.546112115732369
22274,0.6642156862745098
69352,0.5282485875706214
121892,0.6951219512195121
110264,0.0
34291,0.5384615384615384
66901,0.2
84927,0.0
116115,0.0
22301,0.6642156862745098
55555,0.8200455580865603
11652,0.5454545454545454
48175,0.8411458333333334
12569,0.6634615384615384
18219,0.546112115732369
41347,1.0
36773,0.898635477582846
77183,0.0
8545,0.44072948328267475
26273,0.6642156862745098
88776,0.0
18910,0.546112115732369
28936,0.8076923076923077
35394,0.898635477582846
73200,0.6865671641791045
26429,0.6642156862745098
112393,0.6041666666666666
106635,0.4166666666666667
100468,0.4910913140311804
31086,0.7380952380952381
91237,0.0
53499,0.75
43307,0.8411458333333334
115974,0.8636363636363636
97212,0.4910913140311804
89468,0.0
85990,0.0
25873,0.6642156862745098
33028,0.0
52142,0.5637065637065637
10523,0.21686746987951808
66842,0.2
96734,0.4910913140311804
33390,0.5932203389830508
124728,0.7567567567567568
9802,0.44072948328267475
6534,0.44072948328267475
24044,0.6642156862745098
46633,0.8411458333333334
54605,0.8200455580865603
9916,0.44072948328267475
5325,1.0
15833,0.546112115732369
88847,0.0
24380,0.6642156862745098
32663,0.9405940594059405
50332,0.5637065637065637
30029,0.09090909090909091
51776,0.5637065637065637
84310,0.0
55694,0.8200455580865603
42278,0.7164179104477612
16290,0.546112115732369
49111,1.0
109129,0.0
121653,0.6951219512195121
2461,0.2962962962962963
6589,0.44072948328267475
102824,0.4910913140311804
15111,0.546112115732369
6858,0.44072948328267475
12839,0.6634615384615384
119439,0.5807228915662651
87160,0.0
120804,0.5807228915662651
72188,0.5282485875706214
9493,0.44072948328267475
47864,0.8411458333333334
10898,0.21686746987951808
76280,0.0
29060,0.8076923076923077
48722,0.0
6545,0.44072948328267475
97182,0.4910913140311804
9282,0.44072948328267475
91033,0.0
2844,0.0
19772,0.546112115732369
59571,0.8200455580865603
121036,0.5807228915662651
52673,0.5637065637065637
124296,0.8333333333333334
46754,0.8411458333333334
93080,0.9387755102040817
48137,0.8411458333333334
11658,0.5454545454545454
122349,0.6951219512195121
70881,0.5282485875706214
28684,0.8076923076923077
13293,0.6634615384615384
41140,1.0
64325,0.96875
111962,0.6041666666666666
15636,0.546112115732369
46210,0.8411458333333334
109141,0.0
108409,0.5465116279069767
2918,0.0
86007,0.0
564,0.85
23336,0.6642156862745098
4860,1.0
88049,0.0
23290,0.6642156862745098
62834,0.7209302325581395
9994,0.44072948328267475
19489,0.546112115732369
4696,0.9642857142857143
63397,0.9454545454545454
71646,0.5282485875706214
46636,0.8411458333333334
103405,0.4910913140311804
99096,0.4910913140311804
91332,0.0
62463,1.0
49852,0.5637065637065637
53766,0.3181818181818182
63118,0.9454545454545454
49178,0.0
38028,0.898635477582846
88777,0.0
115408,0.6835443037974683
93295,0.6385542168674698
61706,0.72
65032,0.7322834645669292
125042,0.7567567567567568
65509,0.7322834645669292
63714,0.9454545454545454
98496,0.4910913140311804
54236,0.0
87222,0.0
79679,0.0
70392,0.5282485875706214
38940,0.898635477582846
39837,0.898635477582846
25030,0.6642156862745098
72046,0.5282485875706214
37412,0.898635477582846
28951,0.8076923076923077
115863,0.8636363636363636
24149,0.6642156862745098
45877,0.8411458333333334
39396,0.898635477582846
120203,0.5807228915662651
89538,0.0
59640,0.8200455580865603
26310,0.6642156862745098
56840,0.8200455580865603
12455,0.6634615384615384
36807,0.898635477582846
70832,0.5282485875706214
27430,0.8
45129,0.8411458333333334
34977,0.898635477582846
82795,0.0
38132,0.898635477582846
77579,0.0
93065,0.9387755102040817
118840,0.5807228915662651
20736,0.546112115732369
44868,0.8411458333333334
91588,0.0
27193,0.26666666666666666
98480,0.4910913140311804
95310,0.4910913140311804
17340,0.546112115732369
52656,0.5637065637065637
84094,0.0
108289,0.5465116279069767
4534,0.9642857142857143
34193,0.5384615384615384
72959,0.6865671641791045
447,0.42857142857142855
98924,0.4910913140311804
382,0.42857142857142855
93421,0.6385542168674698
50912,0.5637065637065637
42385,0.7164179104477612
61458,0.72
17113,0.546112115732369
47246,0.8411458333333334
116446,0.5807228915662651
96264,0.4910913140311804
35495,0.898635477582846
87699,0.0
89405,0.0
37636,0.898635477582846
27758,0.31666666666666665
18073,0.546112115732369
123349,0.6666666666666666
3871,0.2692307692307692
13075,0.6634615384615384
32141,0.9405940594059405
14753,0.6634615384615384
112441,0.6041666666666666
110518,0.0
55394,0.8200455580865603
23565,0.6642156862745098
7559,0.44072948328267475
46847,0.8411458333333334
91212,0.0
119806,0.5807228915662651
118417,0.5807228915662651
38952,0.898635477582846
52267,0.5637065637065637
53002,1.0
10770,0.21686746987951808
118755,0.5807228915662651
120312,0.5807228915662651
563,0.85
60764,0.72
35246,0.898635477582846
59116,0.8200455580865603
81409,0.0
109851,0.0
90897,0.0
12041,0.6634615384615384
45365,0.8411458333333334
66688,0.0
1394,0.5636363636363636
83298,0.0
123203,1.0
75301,0.0
69306,0.5282485875706214
80075,0.0
37506,0.898635477582846
6861,0.44072948328267475
69298,0.5282485875706214
12069,0.6634615384615384
96922,0.4910913140311804
19529,0.546112115732369
84303,0.0
78990,0.0
122415,0.6951219512195121
1887,0.5636363636363636
116600,0.5807228915662651
113421,0.8571428571428571
118514,0.5807228915662651
119860,0.5807228915662651
3923,0.2692307692307692
100437,0.4910913140311804
60874,0.72
96870,0.4910913140311804
58382,0.8200455580865603
94392,0.3611111111111111
72716,0.6865671641791045
73587,0.16666666666666666
36654,0.898635477582846
113658,0.3684210526315789
108846,0.0
100411,0.4910913140311804
64312,0.96875
112279,0.6041666666666666
61994,1.0
76418,0.0
6595,0.44072948328267475
3521,0.11764705882352941
115888,0.8636363636363636
68233,0.5282485875706214
32815,0.8
83560,0.0
64251,0.96875
35217,0.898635477582846
8788,0.44072948328267475
76586,0.0
62750,0.7209302325581395
26012,0.6642156862745098
20127,0.546112115732369
85805,0.0
92992,0.9387755102040817
105995,0.9111111111111111
38734,0.898635477582846
66630,0.0
88977,0.0
42696,0.7164179104477612
32619,0.9405940594059405
79086,0.0
12616,0.6634615384615384
35105,0.898635477582846
90513,0.0
18427,0.546112115732369
92702,0.39473684210526316
4395,0.9642857142857143
13236,0.6634615384615384
18366,0.546112115732369
22787,0.6642156862745098
49402,0.5637065637065637
85697,0.0
103926,0.4910913140311804
36190,0.898635477582846
34140,0.5384615384615384
22758,0.6642156862745098
81776,0.0
9205,0.44072948328267475
37469,0.898635477582846
92341,0.39473684210526316
85149,0.0
122202,0.6951219512195121
30615,1.0
94500,0.3611111111111111
60831,0.72
96381,0.4910913140311804
120970,0.5807228915662651
41652,0.7164179104477612
77064,0.0
33064,0.0
58700,0.8200455580865603
49754,0.5637065637065637
119664,0.5807228915662651
111780,0.37777777777777777
1131,1.0
91376,0.0
120466,0.5807228915662651
114300,0.3684210526315789
82164,0.0
22219,0.6642156862745098
85451,0.0
98250,0.4910913140311804
62109,1.0
123355,0.6666666666666666
88284,0.0
55173,0.8200455580865603
25522,0.6642156862745098
107909,0.5465116279069767
100486,0.4910913140311804
73562,0.16666666666666666
122332,0.6951219512195121
18795,0.546112115732369
4402,0.9642857142857143
92091,0.8333333333333334
60720,0.72
62316,1.0
95133,0.4910913140311804
4646,0.9642857142857143
28611,0.47058823529411764
5313,1.0
53322,0.8636363636363636
45762,0.8411458333333334
19907,0.546112115732369
95431,0.4910913140311804
33198,0.5932203389830508
59824,0.8200455580865603
53207,1.0
80765,0.0
99296,0.4910913140311804
